,Sale Date,Sale Price,Location,Year Built,Garden,Garage,Type,Stories,Bedrooms,Bathrooms,First Time Buyer
318,Sold 2024-06-27,"€711,551.00",Avoca,2011,Yes,No,,,,,No
319,Sold 2024-06-27,"€305,098.00",Rivermount,1928,Yes,No,,,,,Yes
320,Sold 2024-07-07,"€575,734.00",Avoca,2019,Yes,No,,,,,No
321,Sold 2024-07-07,"€312,970.00",Rivermount,1975,Yes,No,,,,,Yes
322,Sold 2024-07-07,"€530,848.00",Avoca,Unknown,Yes,Yes,,,,,No
323,Sold 2024-07-07,"€580,263.00",Brookville,2009,Yes,Yes,,,,,No
324,Sold 2024-07-07,"€643,920.00",Brookville,2010,Yes,Yes,,,,,Yes
325,Sold 2024-07-07,"€ 389,353",Brookville,2013,Yes,No,,,,,NO
326,Sold 2024-07-07,"€384,412.00",Brookville,2008,Yes,No,,,,,No
327,Sold 2024-07-07,"€474,387.00",Avoca,2015,Yes,Yes,,,,,Yes
328,Sold 2024-07-07,"€964,761.00",Avoca,2019,Yes,Yes,,,,,NO
329,Sold 2024-07-07,"€471,977.00",Avoca,1999,Yes,Yes,,,,,Yes
330,Sold 2024-07-07,"€ 471,978",Avoca,2016,No,No,,,,,No
331,Sold 2024-07-07,"€234,372.00",Oak Park,1962,Yes,No,,,,,No
332,Sold 2024-07-07,"€464,978.00",Avoca,2017,Yes,No,,,,,No
333,Sold 2024-07-07,"€ 495,999",Avoca,Unknown,Yes,No,,,,,No
334,Sold 2024-07-07,"€268,786.00",Rivermount,1911,No,No,,,,,No
335,Sold 2024-07-07,"€288,871.00",Summerston,1962,Yes,No,,,,,No
336,Sold 2024-07-07,"€418,906.00",Rivermount,1897,Yes,Yes,,,,,No
337,Sold 2024-07-07,"€197,629.00",Summerston,1953,Yes,No,,,,,Yes
338,Sold 2024-07-07,"€323,317.00",Rivermount,1967,Yes,???,,,,,Yes
339,Sold 2024-07-07,"€453,791.00",Summerston,2011,Yes,Yes,,,,,No
340,Sold 2024-07-17,"€454,352.00",Avoca,2017,Yes,Yes,,,,,No
341,Sold 2024-07-17,"€474,010.00",Oak Park,1982,Yes,Yes,,,,,No
342,Sold 2024-07-17,"€508,175.00",Avoca,2013,Yes,No,,,,,No
343,Sold 2024-07-17,"€ 335,643",Broomhouse,1977,Yes,Yes,,,,,No
344,Sold 2024-07-17,"€412,006.00",Broomhouse,1980,Yes,Yes,,,,,No
345,Sold 2024-07-17,"€347,356.00",Broomhouse,1972,Yes,Yes,,,,,No
346,Sold 2024-07-17,"€246,330.00",Oak Park,1975,No,No,,,,,Yes
347,Sold 2024-07-17,"€336,294.00",Broomhouse,1957,Yes,Yes,,,,,No
348,Sold 2024-07-17,"€353,547.00",Oak Park,1966,Yes,No,,,,,Yes
349,Sold 2024-07-17,"€421,201.00",Oak Park,1969,Yes,Yes,,,,,YES
350,Sold 2024-07-17,"€344,334.00",Broomhouse,1966,Yes,Yes,,,,,No
351,Sold 2024-07-17,"€295,790.00",Summerston,1930,Yes,???,,,,,No
352,Sold 2024-07-17,"€332,340.00",Broomhouse,1987,Yes,???,,,,,Yes
353,Sold 2024-07-17,"€382,219.00",Porter Square,2017,???,???,,,,,No
354,Sold 2024-07-17,"€383,071.00",Porter Square,2020,Yes,Yes,,,,,No
355,Sold 2024-07-17,"€447,276.00",Porter Square,2015,Yes,Yes,,,,,No
356,Sold 2024-07-17,"€403,525.00",Oak Park,1978,Yes,Yes,,,,,Yes
357,Sold 2024-07-17,"€474,715.00",Broomhouse,1980,Yes,Yes,,,,,No
358,Sold 2024-07-17,"€344,012.00",Oak Park,1971,Yes,Yes,,,,,No
359,Sold 2024-07-17,"€1,283,451.00",Avoca,2020,Yes,Yes,,,,,No
360,Sold 2024-07-25,"€341,058.00",Brookville,1988,Yes,Yes,,,,,No
361,Sold 2024-07-25,"€472,722.00",Avoca,2002,Yes,Yes,,,,,Yes
362,Sold 2024-07-25,"€454,529.00",Avoca,2017,Yes,???,,,,,No
363,Sold 2024-07-25,"€406,895.00",Brookville,2007,Yes,Yes,,,,,No
364,Sold 2024-07-25,"€543,839.00",Brookville,2010,Yes,No,,,,,Yes
365,Sold 2024-07-25,"€384,108.00",Brookville,1995,Yes,Yes,,,,,Yes
366,Sold 2024-07-25,"€ 333,986",Oak Park,1970,Yes,No,,,,,NO
367,Sold 2024-07-25,"€367,382.00",Oak Park,1980,Yes,Yes,,,,,No
368,Sold 2024-07-25,"€278,355.00",Oak Park,1962,Yes,???,,,,,No
369,Sold 2024-07-25,"€528,241.00",Oak Park,1978,Yes,No,,,,,No
370,Sold 2024-07-25,"€342,403.00",Oak Park,1953,Yes,Yes,,,,,No
371,Sold 2024-07-25,"€468,355.00",Rivermount,1937,Yes,No,,,,,No
372,Sold 2024-07-25,"€297,948.00",Rivermount,1966,Yes,No,,,,,No
373,Sold 2024-07-25,"€419,249.00",Rivermount,1920,Yes,Yes,,,,,No
374,Sold 2024-07-25,"€572,193.00",Brookville,2011,Yes,Yes,,,,,No
375,Sold 2024-07-25,"€228,579.00",Summerston,1960,Yes,Yes,,,,,No
376,Sold 2024-07-25,"€ 521,183",Brookville,2016,Yes,No,,,,,No
377,Sold 2024-07-25,"€638,917.00",Brookville,2020,Yes,Yes,,,,,No
378,Sold 2024-07-25,"€358,904.00",Beacon Hill,Unknown,Yes,Yes,,,,,No
379,Sold 2024-07-25,"€556,226.00",Beacon Hill,1936,Yes,No,,,,,No
380,Sold 2024-08-20,"€ 404,030",Beacon Hill,1963,Yes,No,,,,,No
381,Sold 2024-08-20,"€286,752.00",Beacon Hill,1934,Yes,Yes,,,,,No
382,Sold 2024-08-20,"€436,239.00",Avoca,2016,Yes,No,,,,,No
383,Sold 2024-08-20,"€556,543.00",Avoca,2013,Yes,Yes,,,,,Yes
384,Sold 2024-08-20,"€443,213.00",Avoca,2013,Yes,Yes,,,,,No
385,Sold 2024-08-20,"€1,044,556.00",Avoca,2015,???,Yes,,,,,Yes
386,Sold 2024-08-20,"€ 307,024",Summerston,1916,Yes,Yes,,,,,No
387,Sold 2024-08-20,"€603,751.00",Summerston,Unknown,Yes,No,,,,,No
388,Sold 2024-08-20,"€259,004.00",Summerston,1918,Yes,No,,,,,Yes
389,Sold 2024-08-20,"€ 749,587",Brookville,2013,Yes,Yes,,,,,Yes
390,Sold 2024-08-20,"€358,006.00",Beacon Hill,1948,Yes,Yes,,,,,No
391,Sold 2024-08-20,"€212,566.00",Beacon Hill,1935,No,No,,,,,No
392,Sold 2024-08-20,"€341,459.00",Beacon Hill,1923,Yes,No,,,,,Yes
393,Sold 2024-08-20,"€436,626.00",Avoca,2020,Yes,???,,,,,Yes
394,Sold 2024-08-20,"€867,419.00",Avoca,2016,Yes,Yes,,,,,No
395,Sold 2024-08-20,"€479,805.00",Avoca,2013,Yes,Yes,,,,,No
396,Sold 2024-08-20,"€850,147.00",Avoca,2016,Yes,Yes,,,,,No
397,Sold 2024-08-20,"€632,861.00",Brookville,2012,Yes,No,,,,,No
398,Sold 2024-08-20,"€364,518.00",Brookville,2020,Yes,No,,,,,No
399,Sold 2024-08-20,"€ 315,759",Summerston,1964,Yes,Yes,,,,,No
400,Sold 2024-09-13,"€438,591.00",Summerston,1981,Yes,No,,,,,NO
401,Sold 2024-09-13,"€392,847.00",Brookville,1998,Yes,Yes,,,,,No
402,Sold 2024-09-13,"€760,103.00",Brookville,2011,Yes,Yes,,,,,No
403,Sold 2024-09-13,"€517,293.00",Brookville,2016,Yes,Yes,,,,,No
404,Sold 2024-09-13,"€290,959.00",Beacon Hill,1946,Yes,No,,,,,Yes
405,Sold 2024-09-13,"€353,172.00",Beacon Hill,1959,Yes,No,,,,,No
406,Sold 2024-09-13,"€191,511.00",Beacon Hill,1945,No,Yes,,,,,No
407,Sold 2024-09-13,"€322,321.00",Beacon Hill,1949,Yes,Yes,,,,,Yes
408,Sold 2024-09-13,"€ 341,109",Oak Park,1956,Yes,Yes,,,,,No
409,Sold 2024-09-13,"€355,826.00",Oak Park,1963,Yes,???,,,,,No
410,Sold 2024-09-13,"€468,939.00",Avoca,2016,Yes,Yes,,,,,NO
411,Sold 2024-09-13,"€291,669.00",Rivermount,1922,Yes,No,,,,,Yes
412,Sold 2024-09-13,"€282,470.00",Rivermount,1902,Yes,No,,,,,YES
413,Sold 2024-09-13,"€389,996.00",Broomhouse,1982,Yes,Yes,,,,,Yes
414,Sold 2024-09-13,"€224,930.00",Broomhouse,1979,Yes,No,,,,,No
415,Sold 2024-09-13,"€ 369,590",Rivermount,Unknown,Yes,Yes,,,,,No
416,Sold 2024-09-13,"€409,715.00",Rivermount,c1932,Yes,No,,,,,No
417,Sold 2024-09-13,"€487,526.00",Rivermount,c1941,Yes,No,,,,,No
418,Sold 2024-09-13,"€ 396,330",Broomhouse,1982,Yes,Yes,,,,,Yes
419,Sold 2024-09-13,"€384,398.00",Broomhouse,1975,Yes,Yes,,,,,No
420,Sold 2024-10-16,"€ 313,637",Broomhouse,1975,Yes,Yes,,,,,No
421,Sold 2024-10-16,"€580,199.00",Brookville,2016,Yes,Yes,,,,,Yes
422,Sold 2024-10-16,"€338,710.00",Oak Park,1975,Yes,Yes,,,,,Yes
423,Sold 2024-10-16,"€378,645.00",Oak Park,1977,Yes,Yes,,,,,Yes
424,Sold 2024-10-16,"€343,285.00",Summerston,1950,Yes,Yes,,,,,No
425,Sold 2024-10-16,"€415,148.00",Beacon Hill,1959,???,No,,,,,No
426,Sold 2024-10-16,"€297,592.00",Summerston,1972,Yes,Yes,,,,,No
427,Sold 2024-10-16,"€298,721.00",Beacon Hill,1945,Yes,???,,,,,Yes
428,Sold 2024-10-16,"€353,292.00",Summerston,1966,Yes,No,,,,,Yes
429,Sold 2024-10-16,"€426,019.00",Rivermount,1926,Yes,Yes,,,,,No
430,Sold 2024-10-16,"€ 271,587",Rivermount,1911,Yes,Yes,,,,,No
431,Sold 2024-10-16,"€295,787.00",Rivermount,1932,Yes,No,,,,,Yes
432,Sold 2024-10-16,"€285,811.00",Rivermount,1972,Yes,Yes,,,,,No
433,Sold 2024-10-16,"€348,885.00",Oak Park,Unknown,Yes,???,,,,,No
434,Sold 2024-10-16,"€308,000.00",Beacon Hill,1936,Yes,???,,,,,No
435,Sold 2024-10-16,"€342,760.00",Beacon Hill,1981,Yes,No,,,,,No
436,Sold 2024-10-16,"€594,969.00",Avoca,Unknown,Yes,Yes,,,,,No
437,Sold 2024-10-16,"€592,338.00",Avoca,2004,Yes,Yes,,,,,No
438,Sold 2024-10-16,"€619,728.00",Avoca,2012,Yes,Yes,,,,,No
439,Sold 2024-10-16,"€1,002,476.00",Avoca,2015,Yes,Yes,,,,,No
440,Sold 2024-11-09,"€716,090.00",Avoca,2020,Yes,No,,,,,No
441,Sold 2024-11-09,"€888,917.00",Avoca,2020,Yes,Yes,,,,,Yes
442,Sold 2024-11-09,"€537,968.00",Avoca,2017,Yes,No,,,,,Yes
443,Sold 2024-11-09,"€357,967.00",Oak Park,1980,Yes,No,,,,,No
444,Sold 2024-11-09,"€466,299.00",Oak Park,1974,Yes,No,,,,,No
445,Sold 2024-11-09,"€545,933.00",Brookville,2003,Yes,Yes,,,,,No
446,Sold 2024-11-09,"€ 695,529",Brookville,2016,Yes,Yes,,,,,NO
447,Sold 2024-11-09,"€ 690,680",Brookville,2014,Yes,No,,,,,No
448,Sold 2024-11-09,"€327,574.00",Brookville,1983,Yes,Yes,,,,,No
449,Sold 2024-11-09,"€344,556.00",Brookville,2020,No,No,,,,,No
450,Sold 2024-11-09,"€440,611.00",Broomhouse,1968,Yes,No,,,,,No
451,Sold 2024-11-09,"€342,514.00",Broomhouse,1967,Yes,Yes,,,,,No
452,Sold 2024-11-09,"€320,332.00",Broomhouse,1981,Yes,No,,,,,Yes
453,Sold 2024-11-09,"€320,852.00",Summerston,1950,Yes,No,,,,,No
454,Sold 2024-11-09,"€252,020.00",Summerston,1946,No,???,,,,,Yes
455,Sold 2024-11-09,"€ 389,236",Summerston,1971,Yes,No,,,,,Yes
456,Sold 2024-11-09,"€314,472.00",Oak Park,1979,Yes,Yes,,,,,Yes
457,Sold 2024-11-09,"€350,535.00",Oak Park,1991,Yes,No,,,,,Yes
458,Sold 2024-11-09,"€ 553,235",Oak Park,1969,Yes,Yes,,,,,Yes
