,Sale Date,Sale Price,Location,Year Built,Garden,Garage,Type,Stories,Bedrooms,Bathrooms,First Time Buyer
295,2024-06-20,384329.0,Broomhouse,1973.0,Yes,Yes,Detached,1.5,3,1,no
296,2024-06-20,340280.0,Broomhouse,1978.0,Yes,Yes,Detached,1.0,3,1,no
297,2024-06-20,368516.0,Broomhouse,1986.0,Yes,No,Detached,1.0,3,1,no
298,2024-06-20,368510.0,Broomhouse,1977.0,Yes,Yes,Detached,1.0,3,1,yes
299,2024-06-20,844578.0,Avoca,2017.0,Yes,No,Semi-Detached,1.0,2,2,no
300,2024-06-27,411324.0,Avoca,2014.0,Yes,Yes,Detached,2.0,3,2,no
301,2024-06-27,464657.0,Avoca,2010.0,Yes,Yes,Detached,2.0,3,2,yes
302,2024-06-27,392688.0,Porter Square,2016.0,Yes,Yes,Semi-Detached,2.0,2,2,no
303,2024-06-27,221683.0,Beacon Hill,1933.0,Yes,Yes,Bungalow,1.0,2,1,yes
304,2024-06-27,440390.0,Brookville,1982.0,Yes,Yes,Detached,2.0,3,1,no
305,2024-06-27,747898.0,Brookville,2010.0,Yes,Yes,Detached,2.0,3,2,yes
306,2024-06-27,373341.0,Rivermount,1977.0,Yes,Yes,Detached,2.0,3,1,no
307,2024-06-27,392936.0,Broomhouse,1989.0,Yes,Yes,Detached,1.5,3,1,no
308,2024-06-27,453279.0,Broomhouse,1970.0,Yes,Yes,Detached,1.0,4,2,yes
309,2024-06-27,350421.0,Broomhouse,1996.0,Yes,Yes,Detached,1.0,3,1,no
310,2024-06-27,457464.0,Broomhouse,1984.0,Yes,Yes,Detached,2.0,3,2,no
311,2024-06-27,370041.0,Broomhouse,1974.0,Yes,Yes,Detached,1.0,3,1,no
312,2024-06-27,199524.0,Beacon Hill,1959.0,Yes,No,Bungalow,1.0,2,1,no
313,2024-06-27,168737.0,Beacon Hill,1977.0,Yes,Yes,Bungalow,1.0,1,1,yes
314,2024-06-27,543243.0,Oak Park,1965.0,Yes,Yes,Detached,1.0,2,1,yes
315,2024-06-27,333952.0,Oak Park,1969.0,Yes,Unknown,Detached,1.0,2,1,no
316,2024-06-27,280732.0,Rivermount,1937.0,Yes,Yes,Detached,1.0,2,1,yes
317,2024-06-27,218464.0,Rivermount,1939.0,Yes,Yes,Bungalow,1.0,2,1,yes
318,2024-06-27,711551.0,Avoca,2011.0,Yes,No,Semi-Detached,1.0,2,2,no
319,2024-06-27,305098.0,Rivermount,1928.0,Yes,No,Detached,1.0,2,1,yes
320,2024-07-07,575734.0,Avoca,2019.0,Yes,No,Detached,2.0,4,2,no
321,2024-07-07,312970.0,Rivermount,1975.0,Yes,No,Detached,1.0,3,1,yes
322,2024-07-07,530848.0,Avoca,1977.0,Yes,Yes,Detached,2.0,4,2,no
323,2024-07-07,580263.0,Brookville,2009.0,Yes,Yes,Detached,1.0,3,2,no
324,2024-07-07,643920.0,Brookville,2010.0,Yes,Yes,Detached,1.0,4,2,yes
325,2024-07-07,389353.0,Brookville,2013.0,Yes,No,Semi-Detached,1.0,2,1,no
326,2024-07-07,384412.0,Brookville,2008.0,Yes,No,Detached,1.5,2,1,no
327,2024-07-07,474387.0,Avoca,2015.0,Yes,Yes,Detached,2.0,3,2,yes
328,2024-07-07,964761.0,Avoca,2019.0,Yes,Yes,Detached,1.0,3,2,no
329,2024-07-07,471977.0,Avoca,1999.0,Yes,Yes,Detached,2.0,3,2,yes
330,2024-07-07,471978.0,Avoca,2016.0,No,No,Semi-Detached,1.0,2,2,no
331,2024-07-07,234372.0,Oak Park,1962.0,Yes,No,Duplex,1.0,2,2,no
332,2024-07-07,464978.0,Avoca,2017.0,Yes,No,End-of-Terrace,2.0,2,2,no
333,2024-07-07,495999.0,Avoca,1977.0,Yes,No,Detached,2.0,3,2,no
334,2024-07-07,268786.0,Rivermount,1911.0,No,No,Terraced,2.0,3,2,no
335,2024-07-07,288871.0,Summerston,1962.0,Yes,No,Duplex,1.0,4,2,no
336,2024-07-07,418906.0,Rivermount,1897.0,Yes,Yes,Detached,2.0,4,1,no
337,2024-07-07,197629.0,Summerston,1953.0,Yes,No,Terraced,1.0,2,1,yes
338,2024-07-07,323317.0,Rivermount,1967.0,Yes,Unknown,Detached,1.0,3,1,yes
339,2024-07-07,453791.0,Summerston,2011.0,Yes,Yes,Detached,1.0,2,2,no
340,2024-07-17,454352.0,Avoca,2017.0,Yes,Yes,Detached,2.0,4,2,no
341,2024-07-17,474010.0,Oak Park,1982.0,Yes,Yes,Detached,1.0,3,2,no
342,2024-07-17,508175.0,Avoca,2013.0,Yes,No,Detached,2.0,3,2,no
343,2024-07-17,335643.0,Broomhouse,1977.0,Yes,Yes,Detached,1.0,3,1,no
344,2024-07-17,412006.0,Broomhouse,1980.0,Yes,Yes,Detached,1.0,3,1,no
345,2024-07-17,347356.0,Broomhouse,1972.0,Yes,Yes,Detached,1.0,3,1,no
346,2024-07-17,246330.0,Oak Park,1975.0,No,No,Bungalow,1.0,3,1,yes
347,2024-07-17,336294.0,Broomhouse,1957.0,Yes,Yes,Detached,1.0,4,2,no
348,2024-07-17,353547.0,Oak Park,1966.0,Yes,No,Detached,1.0,2,1,yes
349,2024-07-17,421201.0,Oak Park,1969.0,Yes,Yes,Detached,1.0,3,1,yes
350,2024-07-17,344334.0,Broomhouse,1966.0,Yes,Yes,Detached,1.0,2,2,no
351,2024-07-17,295790.0,Summerston,1930.0,Yes,Unknown,Detached,1.0,3,1,no
352,2024-07-17,332340.0,Broomhouse,1987.0,Yes,Unknown,Detached,1.0,3,1,yes
353,2024-07-17,382219.0,Porter Square,2017.0,Unknown,Unknown,End-of-Terrace,2.0,2,2,no
354,2024-07-17,383071.0,Porter Square,2020.0,Yes,Yes,End-of-Terrace,2.0,2,2,no
355,2024-07-17,447276.0,Porter Square,2015.0,Yes,Yes,Semi-Detached,2.0,3,2,no
356,2024-07-17,403525.0,Oak Park,1978.0,Yes,Yes,Detached,2.0,3,1,yes
357,2024-07-17,474715.0,Broomhouse,1980.0,Yes,Yes,Detached,1.0,3,2,no
358,2024-07-17,344012.0,Oak Park,1971.0,Yes,Yes,Detached,1.0,3,1,no
359,2024-07-17,1283451.0,Avoca,2020.0,Yes,Yes,Detached,2.0,3,2,no
360,2024-07-25,341058.0,Brookville,1988.0,Yes,Yes,Detached,1.5,3,1,no
361,2024-07-25,472722.0,Avoca,2002.0,Yes,Yes,Detached,2.0,3,2,yes
362,2024-07-25,454529.0,Avoca,2017.0,Yes,Unknown,Detached,2.0,4,2,no
363,2024-07-25,406895.0,Brookville,2007.0,Yes,Yes,Detached,1.0,3,1,no
364,2024-07-25,543839.0,Brookville,2010.0,Yes,No,Detached,2.0,3,2,yes
365,2024-07-25,384108.0,Brookville,1995.0,Yes,Yes,Detached,1.5,3,2,yes
366,2024-07-25,333986.0,Oak Park,1970.0,Yes,No,Detached,1.0,3,1,no
367,2024-07-25,367382.0,Oak Park,1980.0,Yes,Yes,Detached,1.0,3,1,no
368,2024-07-25,278355.0,Oak Park,1962.0,Yes,Unknown,Bungalow,1.0,2,1,no
369,2024-07-25,528241.0,Oak Park,1978.0,Yes,No,Duplex,2.0,5,2,no
370,2024-07-25,342403.0,Oak Park,1953.0,Yes,Yes,Detached,1.0,3,1,no
371,2024-07-25,468355.0,Rivermount,1937.0,Yes,No,Detached,2.0,3,1,no
372,2024-07-25,297948.0,Rivermount,1966.0,Yes,No,Detached,1.0,2,1,no
373,2024-07-25,419249.0,Rivermount,1920.0,Yes,Yes,Detached,2.0,3,3,no
374,2024-07-25,572193.0,Brookville,2011.0,Yes,Yes,Detached,1.0,3,2,no
375,2024-07-25,228579.0,Summerston,1960.0,Yes,Yes,Bungalow,1.0,4,1,no
376,2024-07-25,521183.0,Brookville,2016.0,Yes,No,Detached,2.0,3,2,no
377,2024-07-25,638917.0,Brookville,2020.0,Yes,Yes,Detached,1.0,3,2,no
378,2024-07-25,358904.0,Beacon Hill,1977.0,Yes,Yes,Detached,1.0,3,1,no
379,2024-07-25,556226.0,Beacon Hill,1936.0,Yes,No,Detached,1.0,3,1,no
380,2024-08-20,404030.0,Beacon Hill,1963.0,Yes,No,Detached,1.0,4,2,no
381,2024-08-20,286752.0,Beacon Hill,1934.0,Yes,Yes,Detached,1.0,2,1,no
382,2024-08-20,436239.0,Avoca,2016.0,Yes,No,Semi-Detached,1.0,2,2,no
383,2024-08-20,556543.0,Avoca,2013.0,Yes,Yes,Detached,2.0,4,2,yes
384,2024-08-20,443213.0,Avoca,2013.0,Yes,Yes,Detached,1.5,3,2,no
385,2024-08-20,1044556.0,Avoca,2015.0,Unknown,Yes,Detached,1.0,2,2,yes
386,2024-08-20,307024.0,Summerston,1916.0,Yes,Yes,Detached,1.0,4,1,no
387,2024-08-20,603751.0,Summerston,1977.0,Yes,No,Detached,2.0,3,3,no
388,2024-08-20,259004.0,Summerston,1918.0,Yes,No,Detached,2.0,2,1,yes
389,2024-08-20,749587.0,Brookville,2013.0,Yes,Yes,Detached,1.0,3,2,yes
390,2024-08-20,358006.0,Beacon Hill,1948.0,Yes,Yes,Detached,1.0,3,1,no
391,2024-08-20,212566.0,Beacon Hill,1935.0,No,No,Bungalow,1.0,2,1,no
392,2024-08-20,341459.0,Beacon Hill,1923.0,Yes,No,Detached,1.0,2,1,yes
393,2024-08-20,436626.0,Avoca,2020.0,Yes,Unknown,Detached,2.0,3,2,yes
394,2024-08-20,867419.0,Avoca,2016.0,Yes,Yes,Detached,1.0,3,2,no
395,2024-08-20,479805.0,Avoca,2013.0,Yes,Yes,Detached,2.0,3,2,no
396,2024-08-20,850147.0,Avoca,2016.0,Yes,Yes,Detached,2.0,4,3,no
397,2024-08-20,632861.0,Brookville,2012.0,Yes,No,Detached,1.0,3,2,no
398,2024-08-20,364518.0,Brookville,2020.0,Yes,No,Semi-Detached,1.0,1,1,no
399,2024-08-20,315759.0,Summerston,1964.0,Yes,Yes,Detached,1.0,2,1,no
400,2024-09-13,438591.0,Summerston,1981.0,Yes,No,Detached,1.0,3,1,no
401,2024-09-13,392847.0,Brookville,1998.0,Yes,Yes,Detached,1.0,3,1,no
402,2024-09-13,760103.0,Brookville,2011.0,Yes,Yes,Detached,1.0,4,2,no
403,2024-09-13,517293.0,Brookville,2016.0,Yes,Yes,Detached,2.0,4,2,no
404,2024-09-13,290959.0,Beacon Hill,1946.0,Yes,No,Detached,1.0,3,1,yes
405,2024-09-13,353172.0,Beacon Hill,1959.0,Yes,No,Detached,1.0,3,1,no
406,2024-09-13,191511.0,Beacon Hill,1945.0,No,Yes,Bungalow,1.0,1,1,no
407,2024-09-13,322321.0,Beacon Hill,1949.0,Yes,Yes,Detached,1.0,3,1,yes
408,2024-09-13,341109.0,Oak Park,1956.0,Yes,Yes,Detached,1.0,3,1,no
409,2024-09-13,355826.0,Oak Park,1963.0,Yes,Unknown,Detached,1.0,4,2,no
410,2024-09-13,468939.0,Avoca,2016.0,Yes,Yes,Detached,2.0,3,2,no
411,2024-09-13,291669.0,Rivermount,1922.0,Yes,No,Detached,2.0,3,1,yes
412,2024-09-13,282470.0,Rivermount,1902.0,Yes,No,Terraced,2.0,4,2,yes
413,2024-09-13,389996.0,Broomhouse,1982.0,Yes,Yes,Detached,2.0,3,1,yes
414,2024-09-13,224930.0,Broomhouse,1979.0,Yes,No,Duplex,1.0,2,2,no
415,2024-09-13,369590.0,Rivermount,1977.0,Yes,Yes,Detached,2.0,3,1,no
416,2024-09-13,409715.0,Rivermount,1932.0,Yes,No,Detached,2.0,4,1,no
417,2024-09-13,487526.0,Rivermount,1941.0,Yes,No,Detached,2.0,3,1,no
418,2024-09-13,396330.0,Broomhouse,1982.0,Yes,Yes,Detached,1.0,3,3,yes
419,2024-09-13,384398.0,Broomhouse,1975.0,Yes,Yes,Detached,1.0,3,1,no
420,2024-10-16,313637.0,Broomhouse,1975.0,Yes,Yes,Detached,1.0,3,1,no
421,2024-10-16,580199.0,Brookville,2016.0,Yes,Yes,Detached,1.0,3,2,yes
422,2024-10-16,338710.0,Oak Park,1975.0,Yes,Yes,Detached,1.0,3,1,yes
423,2024-10-16,378645.0,Oak Park,1977.0,Yes,Yes,Detached,1.0,1,1,yes
424,2024-10-16,343285.0,Summerston,1950.0,Yes,Yes,Detached,1.0,3,1,no
425,2024-10-16,415148.0,Beacon Hill,1959.0,Unknown,No,Detached,1.0,3,2,no
426,2024-10-16,297592.0,Summerston,1972.0,Yes,Yes,Detached,1.0,2,1,no
427,2024-10-16,298721.0,Beacon Hill,1945.0,Yes,Unknown,Detached,1.0,3,1,yes
428,2024-10-16,353292.0,Summerston,1966.0,Yes,No,Detached,1.0,4,2,yes
429,2024-10-16,426019.0,Rivermount,1926.0,Yes,Yes,Detached,2.0,2,1,no
430,2024-10-16,271587.0,Rivermount,1911.0,Yes,Yes,Detached,2.0,2,2,no
431,2024-10-16,295787.0,Rivermount,1932.0,Yes,No,Detached,1.0,2,1,yes
432,2024-10-16,285811.0,Rivermount,1972.0,Yes,Yes,Detached,1.0,4,2,no
433,2024-10-16,348885.0,Oak Park,1977.0,Yes,Unknown,Detached,1.5,3,2,no
434,2024-10-16,308000.0,Beacon Hill,1936.0,Yes,Unknown,Detached,1.0,2,1,no
435,2024-10-16,342760.0,Beacon Hill,1981.0,Yes,No,Terraced,1.0,3,1,no
436,2024-10-16,594969.0,Avoca,1977.0,Yes,Yes,Detached,2.0,4,2,no
437,2024-10-16,592338.0,Avoca,2004.0,Yes,Yes,Detached,2.0,4,3,no
438,2024-10-16,619728.0,Avoca,2012.0,Yes,Yes,Detached,2.0,3,2,no
439,2024-10-16,1002476.0,Avoca,2015.0,Yes,Yes,Detached,1.0,3,2,no
440,2024-11-09,716090.0,Avoca,2020.0,Yes,No,Detached,2.0,3,2,no
441,2024-11-09,888917.0,Avoca,2020.0,Yes,Yes,Detached,1.0,3,2,yes
442,2024-11-09,537968.0,Avoca,2017.0,Yes,No,Semi-Detached,1.0,2,2,yes
443,2024-11-09,357967.0,Oak Park,1980.0,Yes,No,Detached,1.0,3,1,no
444,2024-11-09,466299.0,Oak Park,1974.0,Yes,No,Detached,1.5,3,1,no
445,2024-11-09,545933.0,Brookville,2003.0,Yes,Yes,Detached,1.0,3,2,no
446,2024-11-09,695529.0,Brookville,2016.0,Yes,Yes,Detached,1.0,4,2,no
447,2024-11-09,690680.0,Brookville,2014.0,Yes,No,Detached,2.0,3,2,no
448,2024-11-09,327574.0,Brookville,1983.0,Yes,Yes,Detached,1.5,3,1,no
449,2024-11-09,344556.0,Brookville,2020.0,No,No,Semi-Detached,1.0,1,1,no
450,2024-11-09,440611.0,Broomhouse,1968.0,Yes,No,Detached,1.0,3,1,no
451,2024-11-09,342514.0,Broomhouse,1967.0,Yes,Yes,Detached,1.0,3,1,no
452,2024-11-09,320332.0,Broomhouse,1981.0,Yes,No,Detached,2.0,3,2,yes
453,2024-11-09,320852.0,Summerston,1950.0,Yes,No,Terraced,1.0,4,2,no
454,2024-11-09,252020.0,Summerston,1946.0,No,Unknown,Bungalow,1.0,2,1,yes
455,2024-11-09,389236.0,Summerston,1971.0,Yes,No,Detached,1.0,3,1,yes
456,2024-11-09,314472.0,Oak Park,1979.0,Yes,Yes,Detached,1.5,3,1,yes
457,2024-11-09,350535.0,Oak Park,1991.0,Yes,No,Duplex,1.5,2,1,yes
458,2024-11-09,553235.0,Oak Park,1969.0,Yes,Yes,Detached,1.0,2,1,yes
