,Sale Date,Sale Price,Location,Year Built,Garden,Garage,Type,Stories,Bedrooms,Bathrooms,First Time Buyer
296,2022-10-19,263866.0,Rivermount,1928.0,Yes,Yes,Bungalow,1.0,2,1,no
297,2022-10-19,243646.0,Rivermount,1977.0,No,Yes,Bungalow,1.0,2,1,no
298,2022-10-19,252733.0,Rivermount,1917.0,No,No,Bungalow,1.0,3,1,yes
299,2022-10-19,276617.0,Rivermount,1946.0,Yes,Yes,Bungalow,1.0,2,1,yes
300,2022-12-11,701263.0,Rivermount,1889.0,Yes,No,Detached,2.0,4,1,no
301,2022-12-11,361841.0,Broomhouse,1970.0,Yes,Yes,Detached,1.5,3,1,yes
302,2022-12-11,422109.0,Broomhouse,1972.0,Yes,Yes,Detached,1.0,3,1,no
303,2022-12-11,403626.0,Oak Park,1975.0,Yes,Yes,Detached,1.0,3,2,no
304,2022-12-11,252206.0,Rivermount,1929.0,No,Yes,Bungalow,1.0,3,1,no
305,2022-12-11,311491.0,Rivermount,1884.0,Yes,No,Detached,2.0,4,2,no
306,2022-12-11,320707.0,Rivermount,1896.0,Yes,Yes,Detached,1.0,2,1,no
307,2022-12-11,432143.0,Oak Park,1974.0,Yes,No,Detached,1.5,3,1,no
308,2022-12-11,381007.0,Oak Park,1977.0,Yes,Yes,Detached,1.0,2,1,yes
309,2022-12-11,320237.0,Brookville,2005.0,Yes,No,Semi-Detached,1.0,1,1,no
310,2022-12-11,617883.0,Brookville,2011.0,Yes,Yes,Detached,2.0,3,2,yes
311,2022-12-11,572077.0,Brookville,2014.0,Yes,Yes,Detached,1.0,3,2,no
312,2022-12-11,708620.0,Brookville,2016.0,Yes,No,Detached,2.0,3,2,no
