,Sale Date,Sale Price,Location,Year Built,Garden,Garage,Type,Stories,Bedrooms,Bathrooms,First Time Buyer
296,2023-09-18,261433.0,Summerston,1952.0,Yes,Yes,Detached,2.0,4,1,yes
297,2023-09-18,486195.0,Porter Square,2017.0,Yes,Yes,Semi-Detached,2.0,2,2,no
298,2023-09-18,436576.0,Porter Square,2016.0,Yes,No,Detached,1.0,2,2,yes
299,2023-09-18,332347.0,Beacon Hill,1923.0,Yes,Yes,Detached,1.0,3,1,no
300,2023-10-14,520711.0,Oak Park,1979.0,Yes,Yes,Detached,2.0,5,1,yes
301,2023-10-14,398055.0,Oak Park,1966.0,Yes,Yes,Detached,1.0,3,1,yes
302,2023-10-14,437695.0,Oak Park,1965.0,Yes,Yes,Detached,1.0,3,1,no
303,2023-10-14,265528.0,Rivermount,1932.0,Yes,Yes,Bungalow,1.0,2,1,no
304,2023-10-14,200912.0,Rivermount,1963.0,Yes,No,Bungalow,1.0,2,2,no
305,2023-10-14,411512.0,Rivermount,1941.0,Yes,Yes,Detached,2.0,3,2,no
306,2023-10-14,545630.0,Beacon Hill,1937.0,Yes,No,Detached,1.0,3,2,no
307,2023-10-14,319029.0,Beacon Hill,1968.0,Yes,No,Detached,1.0,2,1,no
308,2023-10-14,581167.0,Porter Square,2013.0,Yes,No,Detached,2.0,3,2,no
309,2023-10-14,371410.0,Brookville,1989.0,Yes,Yes,Detached,1.0,3,1,no
310,2023-10-14,649617.0,Porter Square,2018.0,Yes,Yes,Detached,2.0,2,2,no
311,2023-10-14,326755.0,Oak Park,1971.0,Yes,No,Detached,1.0,2,1,yes
312,2023-10-14,265212.0,Summerston,1951.0,Yes,Yes,Bungalow,1.0,2,1,no
313,2023-10-14,545628.0,Oak Park,1977.0,Yes,Unknown,Detached,2.0,3,2,yes
314,2023-10-14,460438.0,Broomhouse,1975.0,Yes,Yes,Detached,1.5,3,2,no
315,2023-10-14,569282.0,Brookville,2012.0,Yes,Yes,Detached,1.0,3,2,yes
316,2023-10-14,232697.0,Rivermount,1966.0,Yes,No,Terraced,1.0,3,2,no
317,2023-10-14,265216.0,Beacon Hill,1943.0,Yes,Yes,Bungalow,1.0,2,1,no
318,2023-10-14,256191.0,Oak Park,1954.0,Yes,No,Bungalow,1.0,4,1,no
319,2023-10-14,248444.0,Summerston,1951.0,Yes,Yes,Bungalow,1.0,3,2,no
320,2023-11-10,292593.0,Oak Park,1984.0,Yes,No,Detached,1.0,2,1,no
321,2023-11-10,388083.0,Oak Park,1972.0,Yes,Unknown,Detached,1.0,3,1,yes
322,2023-11-10,326934.0,Summerston,1968.0,Yes,Yes,Detached,1.0,3,1,yes
323,2023-11-10,440181.0,Rivermount,1894.0,Yes,Yes,Detached,2.0,4,1,no
324,2023-11-10,570464.0,Avoca,2011.0,Yes,Yes,Detached,2.0,4,2,no
325,2023-11-10,501653.0,Avoca,2014.0,Yes,No,Detached,2.0,3,2,no
326,2023-11-10,897566.0,Avoca,2018.0,Yes,No,Detached,1.0,2,2,no
327,2023-11-10,296655.0,Oak Park,1985.0,Yes,Yes,Detached,1.0,3,1,no
328,2023-11-10,400802.0,Oak Park,1978.0,Yes,Yes,Detached,1.0,3,1,no
329,2023-11-10,399666.0,Porter Square,2020.0,Yes,Yes,Semi-Detached,2.0,2,2,no
330,2023-11-10,714416.0,Porter Square,2015.0,Yes,No,Detached,2.0,4,2,no
331,2023-11-10,314486.0,Oak Park,1965.0,Yes,No,Detached,1.0,3,1,no
332,2023-11-10,342273.0,Brookville,2013.0,Yes,No,Semi-Detached,1.0,1,1,yes
333,2023-11-10,395457.0,Brookville,2008.0,Yes,Yes,Detached,1.0,3,1,no
334,2023-11-10,308226.0,Oak Park,1982.0,Yes,Yes,Detached,1.0,3,1,no
335,2023-11-10,709983.0,Brookville,2013.0,Yes,Yes,Detached,2.0,3,2,no
336,2023-11-10,486939.0,Avoca,2011.0,Yes,No,Detached,2.0,4,2,no
337,2023-11-10,531313.0,Avoca,1984.0,Yes,Unknown,Detached,2.0,4,2,yes
338,2023-11-10,469174.0,Avoca,2004.0,Yes,Yes,Detached,2.0,3,2,no
339,2023-11-10,151841.0,Broomhouse,1977.0,Yes,Yes,Bungalow,1.0,3,1,yes
340,2023-12-20,656406.0,Avoca,1984.0,Yes,Yes,Detached,2.0,3,2,no
341,2023-12-20,643722.0,Avoca,1984.0,Yes,Yes,Detached,2.0,4,2,no
342,2023-12-20,687621.0,Avoca,2018.0,Yes,No,Semi-Detached,1.0,2,2,no
343,2023-12-20,505525.0,Avoca,2011.0,Yes,Yes,Detached,2.0,3,2,yes
344,2023-12-20,271888.0,Rivermount,1904.0,Yes,No,Detached,2.0,4,2,no
345,2023-12-20,488407.0,Avoca,2010.0,Yes,No,Detached,2.0,3,2,no
346,2023-12-20,452673.0,Avoca,2005.0,Yes,Yes,Detached,2.0,3,2,no
347,2023-12-20,462645.0,Avoca,2011.0,Yes,Yes,Detached,2.0,3,2,no
348,2023-12-20,790807.0,Avoca,2015.0,Yes,Yes,Detached,2.0,4,2,no
349,2023-12-20,173862.0,Rivermount,1933.0,Yes,Yes,Bungalow,1.0,2,1,yes
350,2023-12-20,411099.0,Oak Park,1972.0,Yes,Yes,Detached,1.0,3,2,no
351,2023-12-20,228377.0,Rivermount,1950.0,Yes,No,Bungalow,1.0,2,1,yes
352,2023-12-20,292944.0,Rivermount,1938.0,Yes,Yes,Detached,1.0,3,1,yes
353,2023-12-20,370992.0,Rivermount,1939.0,Yes,Yes,Detached,2.0,3,3,no
354,2023-12-20,204534.0,Beacon Hill,1952.0,Yes,No,Bungalow,1.0,2,1,no
