,Sale Date,Sale Price,Location,Year Built,Garden,Garage,Type,Stories,Bedrooms,Bathrooms,First Time Buyer
295,2021-10-04,336182.0,Rivermount,1941.0,Yes,No,Detached,1.0,3,1,no
296,2021-10-04,327380.0,Beacon Hill,1943.0,Yes,Yes,Detached,1.0,3,1,no
297,2021-10-04,280210.0,Beacon Hill,1935.0,No,Yes,Bungalow,1.0,2,1,no
298,2021-10-04,337822.0,Brookville,2015.0,No,No,Semi-Detached,1.0,1,1,no
299,2021-10-04,453697.0,Brookville,2020.0,Yes,Yes,Detached,2.0,3,2,no
300,2021-11-24,621822.0,Oak Park,1979.0,Yes,No,Detached,1.0,4,2,no
301,2021-11-24,317632.0,Oak Park,1962.0,Yes,Yes,Detached,1.0,2,1,yes
302,2021-11-24,422637.0,Brookville,2016.0,Yes,Yes,Detached,1.0,3,2,no
303,2021-11-24,915209.0,Porter Square,1978.0,Yes,No,Detached,1.0,3,2,yes
304,2021-11-24,422911.0,Brookville,1978.0,Yes,Yes,Detached,1.0,3,2,yes
305,2021-11-24,566533.0,Brookville,2011.0,Yes,Yes,Detached,1.0,3,2,no
306,2021-11-24,715386.0,Brookville,2006.0,Yes,Yes,Detached,2.0,3,2,no
307,2021-11-24,457805.0,Porter Square,2011.0,Yes,Yes,End-of-Terrace,2.0,2,2,no
308,2021-11-24,313890.0,Brookville,1988.0,Yes,Yes,Detached,1.5,2,1,no
309,2021-11-24,521639.0,Brookville,2017.0,Yes,No,Detached,1.0,4,2,no
310,2021-11-24,515949.0,Porter Square,2020.0,Unknown,No,Semi-Detached,1.0,1,1,no
311,2021-11-24,609847.0,Porter Square,2018.0,Yes,Yes,Detached,1.0,3,2,yes
312,2021-11-24,450121.0,Porter Square,2020.0,Yes,Yes,Detached,1.0,3,2,yes
313,2021-11-24,744269.0,Porter Square,2009.0,Yes,Unknown,Detached,2.0,4,2,no
314,2021-11-24,577652.0,Brookville,2007.0,Unknown,Yes,Detached,2.0,3,2,yes
315,2021-11-24,554762.0,Brookville,2007.0,Yes,Yes,Detached,2.0,3,2,no
316,2021-11-24,535104.0,Brookville,2015.0,Yes,No,Detached,2.0,4,2,no
317,2021-11-24,492089.0,Brookville,2018.0,Yes,Yes,Detached,1.0,3,3,no
318,2021-11-24,577244.0,Brookville,2007.0,Yes,No,Detached,2.0,3,2,no
319,2021-11-24,446404.0,Avoca,2012.0,Yes,Yes,Detached,1.5,3,2,no
320,2021-12-19,724835.0,Porter Square,2020.0,Yes,Yes,Detached,2.0,3,2,no
321,2021-12-19,734419.0,Porter Square,2018.0,Yes,Yes,Detached,2.0,3,2,no
322,2021-12-19,359086.0,Oak Park,1983.0,Yes,Yes,Detached,1.5,3,1,yes
